batter,season,full_name,birth_date,height,weight,current_age,bat_side,throw_hand,primary_position,height_inches,age
501647,2015,Wilin Rosario,1989-02-23,"5' 11""",225,37,R,R,C,71,26
501647,2016,Wilin Rosario,1989-02-23,"5' 11""",225,37,R,R,C,71,27
501647,2017,Wilin Rosario,1989-02-23,"5' 11""",225,37,R,R,C,71,28
501647,2018,Wilin Rosario,1989-02-23,"5' 11""",225,37,R,R,C,71,29
501647,2019,Wilin Rosario,1989-02-23,"5' 11""",225,37,R,R,C,71,30
501647,2020,Wilin Rosario,1989-02-23,"5' 11""",225,37,R,R,C,71,31
501647,2021,Wilin Rosario,1989-02-23,"5' 11""",225,37,R,R,C,71,32
501647,2022,Wilin Rosario,1989-02-23,"5' 11""",225,37,R,R,C,71,33
501647,2023,Wilin Rosario,1989-02-23,"5' 11""",225,37,R,R,C,71,34
501647,2024,Wilin Rosario,1989-02-23,"5' 11""",225,37,R,R,C,71,35
501647,2025,Wilin Rosario,1989-02-23,"5' 11""",225,37,R,R,C,71,36
598284,2015,Peter O'Brien,1990-07-15,"6' 4""",225,35,R,R,1B,76,25
598284,2016,Peter O'Brien,1990-07-15,"6' 4""",225,35,R,R,1B,76,26
598284,2017,Peter O'Brien,1990-07-15,"6' 4""",225,35,R,R,1B,76,27
598284,2018,Peter O'Brien,1990-07-15,"6' 4""",225,35,R,R,1B,76,28
598284,2019,Peter O'Brien,1990-07-15,"6' 4""",225,35,R,R,1B,76,29
598284,2020,Peter O'Brien,1990-07-15,"6' 4""",225,35,R,R,1B,76,30
598284,2021,Peter O'Brien,1990-07-15,"6' 4""",225,35,R,R,1B,76,31
598284,2022,Peter O'Brien,1990-07-15,"6' 4""",225,35,R,R,1B,76,32
598284,2023,Peter O'Brien,1990-07-15,"6' 4""",225,35,R,R,1B,76,33
598284,2024,Peter O'Brien,1990-07-15,"6' 4""",225,35,R,R,1B,76,34
598284,2025,Peter O'Brien,1990-07-15,"6' 4""",225,35,R,R,1B,76,35
605509,2015,Kelby Tomlinson,1990-06-16,"6' 2""",175,35,R,R,2B,74,25
605509,2016,Kelby Tomlinson,1990-06-16,"6' 2""",175,35,R,R,2B,74,26
605509,2017,Kelby Tomlinson,1990-06-16,"6' 2""",175,35,R,R,2B,74,27
605509,2018,Kelby Tomlinson,1990-06-16,"6' 2""",175,35,R,R,2B,74,28
605509,2019,Kelby Tomlinson,1990-06-16,"6' 2""",175,35,R,R,2B,74,29
605509,2020,Kelby Tomlinson,1990-06-16,"6' 2""",175,35,R,R,2B,74,30
605509,2021,Kelby Tomlinson,1990-06-16,"6' 2""",175,35,R,R,2B,74,31
605509,2022,Kelby Tomlinson,1990-06-16,"6' 2""",175,35,R,R,2B,74,32
605509,2023,Kelby Tomlinson,1990-06-16,"6' 2""",175,35,R,R,2B,74,33
605509,2024,Kelby Tomlinson,1990-06-16,"6' 2""",175,35,R,R,2B,74,34
605509,2025,Kelby Tomlinson,1990-06-16,"6' 2""",175,35,R,R,2B,74,35
458085,2015,Chris Coghlan,1985-06-18,"6' 0""",195,40,L,R,LF,72,30
458085,2016,Chris Coghlan,1985-06-18,"6' 0""",195,40,L,R,LF,72,31
458085,2017,Chris Coghlan,1985-06-18,"6' 0""",195,40,L,R,LF,72,32
458085,2018,Chris Coghlan,1985-06-18,"6' 0""",195,40,L,R,LF,72,33
458085,2019,Chris Coghlan,1985-06-18,"6' 0""",195,40,L,R,LF,72,34
458085,2020,Chris Coghlan,1985-06-18,"6' 0""",195,40,L,R,LF,72,35
458085,2021,Chris Coghlan,1985-06-18,"6' 0""",195,40,L,R,LF,72,36
458085,2022,Chris Coghlan,1985-06-18,"6' 0""",195,40,L,R,LF,72,37
458085,2023,Chris Coghlan,1985-06-18,"6' 0""",195,40,L,R,LF,72,38
458085,2024,Chris Coghlan,1985-06-18,"6' 0""",195,40,L,R,LF,72,39
458085,2025,Chris Coghlan,1985-06-18,"6' 0""",195,40,L,R,LF,72,40
542970,2015,Buck Britton,1986-05-16,"6' 0""",170,39,L,R,3B,72,29
542970,2016,Buck Britton,1986-05-16,"6' 0""",170,39,L,R,3B,72,30
542970,2017,Buck Britton,1986-05-16,"6' 0""",170,39,L,R,3B,72,31
542970,2018,Buck Britton,1986-05-16,"6' 0""",170,39,L,R,3B,72,32
542970,2019,Buck Britton,1986-05-16,"6' 0""",170,39,L,R,3B,72,33
542970,2020,Buck Britton,1986-05-16,"6' 0""",170,39,L,R,3B,72,34
542970,2021,Buck Britton,1986-05-16,"6' 0""",170,39,L,R,3B,72,35
542970,2022,Buck Britton,1986-05-16,"6' 0""",170,39,L,R,3B,72,36
542970,2023,Buck Britton,1986-05-16,"6' 0""",170,39,L,R,3B,72,37
542970,2024,Buck Britton,1986-05-16,"6' 0""",170,39,L,R,3B,72,38
542970,2025,Buck Britton,1986-05-16,"6' 0""",170,39,L,R,3B,72,39
608385,2015,Jesse Winker,1993-08-17,"6' 2""",206,32,L,L,LF,74,22
608385,2016,Jesse Winker,1993-08-17,"6' 2""",206,32,L,L,LF,74,23
608385,2017,Jesse Winker,1993-08-17,"6' 2""",206,32,L,L,LF,74,24
608385,2018,Jesse Winker,1993-08-17,"6' 2""",206,32,L,L,LF,74,25
608385,2019,Jesse Winker,1993-08-17,"6' 2""",206,32,L,L,LF,74,26
608385,2020,Jesse Winker,1993-08-17,"6' 2""",206,32,L,L,LF,74,27
608385,2021,Jesse Winker,1993-08-17,"6' 2""",206,32,L,L,LF,74,28
608385,2022,Jesse Winker,1993-08-17,"6' 2""",206,32,L,L,LF,74,29
608385,2023,Jesse Winker,1993-08-17,"6' 2""",206,32,L,L,LF,74,30
608385,2024,Jesse Winker,1993-08-17,"6' 2""",206,32,L,L,LF,74,31
608385,2025,Jesse Winker,1993-08-17,"6' 2""",206,32,L,L,LF,74,32
596115,2015,Trevor Story,1992-11-15,"6' 1""",209,33,R,R,SS,73,23
596115,2016,Trevor Story,1992-11-15,"6' 1""",209,33,R,R,SS,73,24
596115,2017,Trevor Story,1992-11-15,"6' 1""",209,33,R,R,SS,73,25
596115,2018,Trevor Story,1992-11-15,"6' 1""",209,33,R,R,SS,73,26
596115,2019,Trevor Story,1992-11-15,"6' 1""",209,33,R,R,SS,73,27
596115,2020,Trevor Story,1992-11-15,"6' 1""",209,33,R,R,SS,73,28
596115,2021,Trevor Story,1992-11-15,"6' 1""",209,33,R,R,SS,73,29
596115,2022,Trevor Story,1992-11-15,"6' 1""",209,33,R,R,SS,73,30
596115,2023,Trevor Story,1992-11-15,"6' 1""",209,33,R,R,SS,73,31
596115,2024,Trevor Story,1992-11-15,"6' 1""",209,33,R,R,SS,73,32
596115,2025,Trevor Story,1992-11-15,"6' 1""",209,33,R,R,SS,73,33
444843,2015,Andre Ethier,1982-04-10,"6' 2""",210,44,L,L,RF,74,33
444843,2016,Andre Ethier,1982-04-10,"6' 2""",210,44,L,L,RF,74,34
444843,2017,Andre Ethier,1982-04-10,"6' 2""",210,44,L,L,RF,74,35
444843,2018,Andre Ethier,1982-04-10,"6' 2""",210,44,L,L,RF,74,36
444843,2019,Andre Ethier,1982-04-10,"6' 2""",210,44,L,L,RF,74,37
444843,2020,Andre Ethier,1982-04-10,"6' 2""",210,44,L,L,RF,74,38
444843,2021,Andre Ethier,1982-04-10,"6' 2""",210,44,L,L,RF,74,39
444843,2022,Andre Ethier,1982-04-10,"6' 2""",210,44,L,L,RF,74,40
444843,2023,Andre Ethier,1982-04-10,"6' 2""",210,44,L,L,RF,74,41
444843,2024,Andre Ethier,1982-04-10,"6' 2""",210,44,L,L,RF,74,42
444843,2025,Andre Ethier,1982-04-10,"6' 2""",210,44,L,L,RF,74,43
434624,2015,Jayson Nix,1982-08-26,"5' 11""",195,43,R,R,3B,71,33
434624,2016,Jayson Nix,1982-08-26,"5' 11""",195,43,R,R,3B,71,34
434624,2017,Jayson Nix,1982-08-26,"5' 11""",195,43,R,R,3B,71,35
434624,2018,Jayson Nix,1982-08-26,"5' 11""",195,43,R,R,3B,71,36
434624,2019,Jayson Nix,1982-08-26,"5' 11""",195,43,R,R,3B,71,37
434624,2020,Jayson Nix,1982-08-26,"5' 11""",195,43,R,R,3B,71,38
434624,2021,Jayson Nix,1982-08-26,"5' 11""",195,43,R,R,3B,71,39
434624,2022,Jayson Nix,1982-08-26,"5' 11""",195,43,R,R,3B,71,40
434624,2023,Jayson Nix,1982-08-26,"5' 11""",195,43,R,R,3B,71,41
434624,2024,Jayson Nix,1982-08-26,"5' 11""",195,43,R,R,3B,71,42
434624,2025,Jayson Nix,1982-08-26,"5' 11""",195,43,R,R,3B,71,43
592620,2015,Jarrett Parker,1989-01-01,"6' 4""",225,37,L,L,RF,76,26
592620,2016,Jarrett Parker,1989-01-01,"6' 4""",225,37,L,L,RF,76,27
592620,2017,Jarrett Parker,1989-01-01,"6' 4""",225,37,L,L,RF,76,28
592620,2018,Jarrett Parker,1989-01-01,"6' 4""",225,37,L,L,RF,76,29
592620,2019,Jarrett Parker,1989-01-01,"6' 4""",225,37,L,L,RF,76,30
592620,2020,Jarrett Parker,1989-01-01,"6' 4""",225,37,L,L,RF,76,31
592620,2021,Jarrett Parker,1989-01-01,"6' 4""",225,37,L,L,RF,76,32
592620,2022,Jarrett Parker,1989-01-01,"6' 4""",225,37,L,L,RF,76,33
592620,2023,Jarrett Parker,1989-01-01,"6' 4""",225,37,L,L,RF,76,34
592620,2024,Jarrett Parker,1989-01-01,"6' 4""",225,37,L,L,RF,76,35
592620,2025,Jarrett Parker,1989-01-01,"6' 4""",225,37,L,L,RF,76,36
429664,2015,Robinson Canó,1982-10-22,"6' 0""",212,43,L,R,2B,72,33
429664,2016,Robinson Canó,1982-10-22,"6' 0""",212,43,L,R,2B,72,34
429664,2017,Robinson Canó,1982-10-22,"6' 0""",212,43,L,R,2B,72,35
429664,2018,Robinson Canó,1982-10-22,"6' 0""",212,43,L,R,2B,72,36
429664,2019,Robinson Canó,1982-10-22,"6' 0""",212,43,L,R,2B,72,37
429664,2020,Robinson Canó,1982-10-22,"6' 0""",212,43,L,R,2B,72,38
429664,2021,Robinson Canó,1982-10-22,"6' 0""",212,43,L,R,2B,72,39
429664,2022,Robinson Canó,1982-10-22,"6' 0""",212,43,L,R,2B,72,40
429664,2023,Robinson Canó,1982-10-22,"6' 0""",212,43,L,R,2B,72,41
429664,2024,Robinson Canó,1982-10-22,"6' 0""",212,43,L,R,2B,72,42
429664,2025,Robinson Canó,1982-10-22,"6' 0""",212,43,L,R,2B,72,43
408047,2015,Justin Morneau,1981-05-15,"6' 4""",220,44,L,R,1B,76,34
408047,2016,Justin Morneau,1981-05-15,"6' 4""",220,44,L,R,1B,76,35
408047,2017,Justin Morneau,1981-05-15,"6' 4""",220,44,L,R,1B,76,36
408047,2018,Justin Morneau,1981-05-15,"6' 4""",220,44,L,R,1B,76,37
408047,2019,Justin Morneau,1981-05-15,"6' 4""",220,44,L,R,1B,76,38
408047,2020,Justin Morneau,1981-05-15,"6' 4""",220,44,L,R,1B,76,39
408047,2021,Justin Morneau,1981-05-15,"6' 4""",220,44,L,R,1B,76,40
408047,2022,Justin Morneau,1981-05-15,"6' 4""",220,44,L,R,1B,76,41
408047,2023,Justin Morneau,1981-05-15,"6' 4""",220,44,L,R,1B,76,42
408047,2024,Justin Morneau,1981-05-15,"6' 4""",220,44,L,R,1B,76,43
408047,2025,Justin Morneau,1981-05-15,"6' 4""",220,44,L,R,1B,76,44
425567,2015,Alex Rios,1981-02-18,"6' 5""",210,45,R,R,RF,77,34
425567,2016,Alex Rios,1981-02-18,"6' 5""",210,45,R,R,RF,77,35
425567,2017,Alex Rios,1981-02-18,"6' 5""",210,45,R,R,RF,77,36
425567,2018,Alex Rios,1981-02-18,"6' 5""",210,45,R,R,RF,77,37
425567,2019,Alex Rios,1981-02-18,"6' 5""",210,45,R,R,RF,77,38
425567,2020,Alex Rios,1981-02-18,"6' 5""",210,45,R,R,RF,77,39
425567,2021,Alex Rios,1981-02-18,"6' 5""",210,45,R,R,RF,77,40
425567,2022,Alex Rios,1981-02-18,"6' 5""",210,45,R,R,RF,77,41
425567,2023,Alex Rios,1981-02-18,"6' 5""",210,45,R,R,RF,77,42
425567,2024,Alex Rios,1981-02-18,"6' 5""",210,45,R,R,RF,77,43
425567,2025,Alex Rios,1981-02-18,"6' 5""",210,45,R,R,RF,77,44
628326,2015,Erisbel Arruebarrena,1990-03-25,"6' 1""",230,36,R,R,SS,73,25
628326,2016,Erisbel Arruebarrena,1990-03-25,"6' 1""",230,36,R,R,SS,73,26
628326,2017,Erisbel Arruebarrena,1990-03-25,"6' 1""",230,36,R,R,SS,73,27
628326,2018,Erisbel Arruebarrena,1990-03-25,"6' 1""",230,36,R,R,SS,73,28
628326,2019,Erisbel Arruebarrena,1990-03-25,"6' 1""",230,36,R,R,SS,73,29
628326,2020,Erisbel Arruebarrena,1990-03-25,"6' 1""",230,36,R,R,SS,73,30
628326,2021,Erisbel Arruebarrena,1990-03-25,"6' 1""",230,36,R,R,SS,73,31
628326,2022,Erisbel Arruebarrena,1990-03-25,"6' 1""",230,36,R,R,SS,73,32
628326,2023,Erisbel Arruebarrena,1990-03-25,"6' 1""",230,36,R,R,SS,73,33
628326,2024,Erisbel Arruebarrena,1990-03-25,"6' 1""",230,36,R,R,SS,73,34
628326,2025,Erisbel Arruebarrena,1990-03-25,"6' 1""",230,36,R,R,SS,73,35
573650,2015,Julio Morban,1992-02-13,"6' 1""",210,34,L,L,RF,73,23
573650,2016,Julio Morban,1992-02-13,"6' 1""",210,34,L,L,RF,73,24
573650,2017,Julio Morban,1992-02-13,"6' 1""",210,34,L,L,RF,73,25
573650,2018,Julio Morban,1992-02-13,"6' 1""",210,34,L,L,RF,73,26
573650,2019,Julio Morban,1992-02-13,"6' 1""",210,34,L,L,RF,73,27
573650,2020,Julio Morban,1992-02-13,"6' 1""",210,34,L,L,RF,73,28
573650,2021,Julio Morban,1992-02-13,"6' 1""",210,34,L,L,RF,73,29
573650,2022,Julio Morban,1992-02-13,"6' 1""",210,34,L,L,RF,73,30
573650,2023,Julio Morban,1992-02-13,"6' 1""",210,34,L,L,RF,73,31
573650,2024,Julio Morban,1992-02-13,"6' 1""",210,34,L,L,RF,73,32
573650,2025,Julio Morban,1992-02-13,"6' 1""",210,34,L,L,RF,73,33
518735,2015,Yasmani Grandal,1988-11-08,"6' 2""",225,37,S,R,C,74,27
518735,2016,Yasmani Grandal,1988-11-08,"6' 2""",225,37,S,R,C,74,28
518735,2017,Yasmani Grandal,1988-11-08,"6' 2""",225,37,S,R,C,74,29
518735,2018,Yasmani Grandal,1988-11-08,"6' 2""",225,37,S,R,C,74,30
518735,2019,Yasmani Grandal,1988-11-08,"6' 2""",225,37,S,R,C,74,31
518735,2020,Yasmani Grandal,1988-11-08,"6' 2""",225,37,S,R,C,74,32
518735,2021,Yasmani Grandal,1988-11-08,"6' 2""",225,37,S,R,C,74,33
518735,2022,Yasmani Grandal,1988-11-08,"6' 2""",225,37,S,R,C,74,34
518735,2023,Yasmani Grandal,1988-11-08,"6' 2""",225,37,S,R,C,74,35
518735,2024,Yasmani Grandal,1988-11-08,"6' 2""",225,37,S,R,C,74,36
518735,2025,Yasmani Grandal,1988-11-08,"6' 2""",225,37,S,R,C,74,37
501986,2015,Cedric Hunter,1988-03-10,"5' 11""",200,38,L,L,LF,71,27
501986,2016,Cedric Hunter,1988-03-10,"5' 11""",200,38,L,L,LF,71,28
501986,2017,Cedric Hunter,1988-03-10,"5' 11""",200,38,L,L,LF,71,29
501986,2018,Cedric Hunter,1988-03-10,"5' 11""",200,38,L,L,LF,71,30
501986,2019,Cedric Hunter,1988-03-10,"5' 11""",200,38,L,L,LF,71,31
501986,2020,Cedric Hunter,1988-03-10,"5' 11""",200,38,L,L,LF,71,32
501986,2021,Cedric Hunter,1988-03-10,"5' 11""",200,38,L,L,LF,71,33
501986,2022,Cedric Hunter,1988-03-10,"5' 11""",200,38,L,L,LF,71,34
501986,2023,Cedric Hunter,1988-03-10,"5' 11""",200,38,L,L,LF,71,35
501986,2024,Cedric Hunter,1988-03-10,"5' 11""",200,38,L,L,LF,71,36
501986,2025,Cedric Hunter,1988-03-10,"5' 11""",200,38,L,L,LF,71,37
553993,2015,Eugenio Suárez,1991-07-18,"5' 11""",213,34,R,R,3B,71,24
553993,2016,Eugenio Suárez,1991-07-18,"5' 11""",213,34,R,R,3B,71,25
553993,2017,Eugenio Suárez,1991-07-18,"5' 11""",213,34,R,R,3B,71,26
553993,2018,Eugenio Suárez,1991-07-18,"5' 11""",213,34,R,R,3B,71,27
553993,2019,Eugenio Suárez,1991-07-18,"5' 11""",213,34,R,R,3B,71,28
553993,2020,Eugenio Suárez,1991-07-18,"5' 11""",213,34,R,R,3B,71,29
553993,2021,Eugenio Suárez,1991-07-18,"5' 11""",213,34,R,R,3B,71,30
553993,2022,Eugenio Suárez,1991-07-18,"5' 11""",213,34,R,R,3B,71,31
553993,2023,Eugenio Suárez,1991-07-18,"5' 11""",213,34,R,R,3B,71,32
553993,2024,Eugenio Suárez,1991-07-18,"5' 11""",213,34,R,R,3B,71,33
553993,2025,Eugenio Suárez,1991-07-18,"5' 11""",213,34,R,R,3B,71,34
425496,2015,Cody Ross,1980-12-23,"5' 11""",195,45,R,L,RF,71,35
425496,2016,Cody Ross,1980-12-23,"5' 11""",195,45,R,L,RF,71,36
425496,2017,Cody Ross,1980-12-23,"5' 11""",195,45,R,L,RF,71,37
425496,2018,Cody Ross,1980-12-23,"5' 11""",195,45,R,L,RF,71,38
425496,2019,Cody Ross,1980-12-23,"5' 11""",195,45,R,L,RF,71,39
425496,2020,Cody Ross,1980-12-23,"5' 11""",195,45,R,L,RF,71,40
425496,2021,Cody Ross,1980-12-23,"5' 11""",195,45,R,L,RF,71,41
425496,2022,Cody Ross,1980-12-23,"5' 11""",195,45,R,L,RF,71,42
425496,2023,Cody Ross,1980-12-23,"5' 11""",195,45,R,L,RF,71,43
425496,2024,Cody Ross,1980-12-23,"5' 11""",195,45,R,L,RF,71,44
425496,2025,Cody Ross,1980-12-23,"5' 11""",195,45,R,L,RF,71,45
457574,2015,Jordan Pacheco,1986-01-30,"6' 1""",200,40,R,R,1B,73,29
457574,2016,Jordan Pacheco,1986-01-30,"6' 1""",200,40,R,R,1B,73,30
457574,2017,Jordan Pacheco,1986-01-30,"6' 1""",200,40,R,R,1B,73,31
457574,2018,Jordan Pacheco,1986-01-30,"6' 1""",200,40,R,R,1B,73,32
457574,2019,Jordan Pacheco,1986-01-30,"6' 1""",200,40,R,R,1B,73,33
457574,2020,Jordan Pacheco,1986-01-30,"6' 1""",200,40,R,R,1B,73,34
457574,2021,Jordan Pacheco,1986-01-30,"6' 1""",200,40,R,R,1B,73,35
457574,2022,Jordan Pacheco,1986-01-30,"6' 1""",200,40,R,R,1B,73,36
457574,2023,Jordan Pacheco,1986-01-30,"6' 1""",200,40,R,R,1B,73,37
457574,2024,Jordan Pacheco,1986-01-30,"6' 1""",200,40,R,R,1B,73,38
457574,2025,Jordan Pacheco,1986-01-30,"6' 1""",200,40,R,R,1B,73,39
434636,2015,Ángel Pagán,1981-07-02,"6' 2""",200,44,S,R,CF,74,34
434636,2016,Ángel Pagán,1981-07-02,"6' 2""",200,44,S,R,CF,74,35
434636,2017,Ángel Pagán,1981-07-02,"6' 2""",200,44,S,R,CF,74,36
434636,2018,Ángel Pagán,1981-07-02,"6' 2""",200,44,S,R,CF,74,37
434636,2019,Ángel Pagán,1981-07-02,"6' 2""",200,44,S,R,CF,74,38
434636,2020,Ángel Pagán,1981-07-02,"6' 2""",200,44,S,R,CF,74,39
434636,2021,Ángel Pagán,1981-07-02,"6' 2""",200,44,S,R,CF,74,40
434636,2022,Ángel Pagán,1981-07-02,"6' 2""",200,44,S,R,CF,74,41
434636,2023,Ángel Pagán,1981-07-02,"6' 2""",200,44,S,R,CF,74,42
434636,2024,Ángel Pagán,1981-07-02,"6' 2""",200,44,S,R,CF,74,43
434636,2025,Ángel Pagán,1981-07-02,"6' 2""",200,44,S,R,CF,74,44
408236,2015,Adrián González,1982-05-08,"6' 2""",215,43,L,L,1B,74,33
408236,2016,Adrián González,1982-05-08,"6' 2""",215,43,L,L,1B,74,34
408236,2017,Adrián González,1982-05-08,"6' 2""",215,43,L,L,1B,74,35
408236,2018,Adrián González,1982-05-08,"6' 2""",215,43,L,L,1B,74,36
408236,2019,Adrián González,1982-05-08,"6' 2""",215,43,L,L,1B,74,37
408236,2020,Adrián González,1982-05-08,"6' 2""",215,43,L,L,1B,74,38
408236,2021,Adrián González,1982-05-08,"6' 2""",215,43,L,L,1B,74,39
408236,2022,Adrián González,1982-05-08,"6' 2""",215,43,L,L,1B,74,40
408236,2023,Adrián González,1982-05-08,"6' 2""",215,43,L,L,1B,74,41
408236,2024,Adrián González,1982-05-08,"6' 2""",215,43,L,L,1B,74,42
408236,2025,Adrián González,1982-05-08,"6' 2""",215,43,L,L,1B,74,43
592596,2015,Rico Noel,1989-01-11,"5' 8""",170,37,R,R,DH,68,26
592596,2016,Rico Noel,1989-01-11,"5' 8""",170,37,R,R,DH,68,27
592596,2017,Rico Noel,1989-01-11,"5' 8""",170,37,R,R,DH,68,28
592596,2018,Rico Noel,1989-01-11,"5' 8""",170,37,R,R,DH,68,29
592596,2019,Rico Noel,1989-01-11,"5' 8""",170,37,R,R,DH,68,30
592596,2020,Rico Noel,1989-01-11,"5' 8""",170,37,R,R,DH,68,31
592596,2021,Rico Noel,1989-01-11,"5' 8""",170,37,R,R,DH,68,32
592596,2022,Rico Noel,1989-01-11,"5' 8""",170,37,R,R,DH,68,33
592596,2023,Rico Noel,1989-01-11,"5' 8""",170,37,R,R,DH,68,34
592596,2024,Rico Noel,1989-01-11,"5' 8""",170,37,R,R,DH,68,35
592596,2025,Rico Noel,1989-01-11,"5' 8""",170,37,R,R,DH,68,36
519083,2015,Derek Norris,1989-02-14,"6' 0""",235,37,R,R,C,72,26
519083,2016,Derek Norris,1989-02-14,"6' 0""",235,37,R,R,C,72,27
519083,2017,Derek Norris,1989-02-14,"6' 0""",235,37,R,R,C,72,28
519083,2018,Derek Norris,1989-02-14,"6' 0""",235,37,R,R,C,72,29
519083,2019,Derek Norris,1989-02-14,"6' 0""",235,37,R,R,C,72,30
519083,2020,Derek Norris,1989-02-14,"6' 0""",235,37,R,R,C,72,31
519083,2021,Derek Norris,1989-02-14,"6' 0""",235,37,R,R,C,72,32
519083,2022,Derek Norris,1989-02-14,"6' 0""",235,37,R,R,C,72,33
519083,2023,Derek Norris,1989-02-14,"6' 0""",235,37,R,R,C,72,34
519083,2024,Derek Norris,1989-02-14,"6' 0""",235,37,R,R,C,72,35
519083,2025,Derek Norris,1989-02-14,"6' 0""",235,37,R,R,C,72,36
434778,2015,Kendrys Morales,1983-06-20,"6' 1""",242,42,S,R,DH,73,32
434778,2016,Kendrys Morales,1983-06-20,"6' 1""",242,42,S,R,DH,73,33
434778,2017,Kendrys Morales,1983-06-20,"6' 1""",242,42,S,R,DH,73,34
434778,2018,Kendrys Morales,1983-06-20,"6' 1""",242,42,S,R,DH,73,35
434778,2019,Kendrys Morales,1983-06-20,"6' 1""",242,42,S,R,DH,73,36
434778,2020,Kendrys Morales,1983-06-20,"6' 1""",242,42,S,R,DH,73,37
434778,2021,Kendrys Morales,1983-06-20,"6' 1""",242,42,S,R,DH,73,38
434778,2022,Kendrys Morales,1983-06-20,"6' 1""",242,42,S,R,DH,73,39
434778,2023,Kendrys Morales,1983-06-20,"6' 1""",242,42,S,R,DH,73,40
434778,2024,Kendrys Morales,1983-06-20,"6' 1""",242,42,S,R,DH,73,41
434778,2025,Kendrys Morales,1983-06-20,"6' 1""",242,42,S,R,DH,73,42
648717,2015,Alex Guerrero,1986-11-20,"6' 1""",220,39,R,R,LF,73,29
648717,2016,Alex Guerrero,1986-11-20,"6' 1""",220,39,R,R,LF,73,30
648717,2017,Alex Guerrero,1986-11-20,"6' 1""",220,39,R,R,LF,73,31
648717,2018,Alex Guerrero,1986-11-20,"6' 1""",220,39,R,R,LF,73,32
648717,2019,Alex Guerrero,1986-11-20,"6' 1""",220,39,R,R,LF,73,33
648717,2020,Alex Guerrero,1986-11-20,"6' 1""",220,39,R,R,LF,73,34
648717,2021,Alex Guerrero,1986-11-20,"6' 1""",220,39,R,R,LF,73,35
648717,2022,Alex Guerrero,1986-11-20,"6' 1""",220,39,R,R,LF,73,36
648717,2023,Alex Guerrero,1986-11-20,"6' 1""",220,39,R,R,LF,73,37
648717,2024,Alex Guerrero,1986-11-20,"6' 1""",220,39,R,R,LF,73,38
648717,2025,Alex Guerrero,1986-11-20,"6' 1""",220,39,R,R,LF,73,39
460003,2015,Taylor Teagarden,1983-12-21,"6' 0""",210,42,R,R,C,72,32
460003,2016,Taylor Teagarden,1983-12-21,"6' 0""",210,42,R,R,C,72,33
460003,2017,Taylor Teagarden,1983-12-21,"6' 0""",210,42,R,R,C,72,34
460003,2018,Taylor Teagarden,1983-12-21,"6' 0""",210,42,R,R,C,72,35
460003,2019,Taylor Teagarden,1983-12-21,"6' 0""",210,42,R,R,C,72,36
460003,2020,Taylor Teagarden,1983-12-21,"6' 0""",210,42,R,R,C,72,37
460003,2021,Taylor Teagarden,1983-12-21,"6' 0""",210,42,R,R,C,72,38
460003,2022,Taylor Teagarden,1983-12-21,"6' 0""",210,42,R,R,C,72,39
460003,2023,Taylor Teagarden,1983-12-21,"6' 0""",210,42,R,R,C,72,40
460003,2024,Taylor Teagarden,1983-12-21,"6' 0""",210,42,R,R,C,72,41
460003,2025,Taylor Teagarden,1983-12-21,"6' 0""",210,42,R,R,C,72,42
465784,2015,Everth Cabrera,1986-11-17,"5' 10""",190,39,S,R,SS,70,29
465784,2016,Everth Cabrera,1986-11-17,"5' 10""",190,39,S,R,SS,70,30
465784,2017,Everth Cabrera,1986-11-17,"5' 10""",190,39,S,R,SS,70,31
465784,2018,Everth Cabrera,1986-11-17,"5' 10""",190,39,S,R,SS,70,32
465784,2019,Everth Cabrera,1986-11-17,"5' 10""",190,39,S,R,SS,70,33
465784,2020,Everth Cabrera,1986-11-17,"5' 10""",190,39,S,R,SS,70,34
465784,2021,Everth Cabrera,1986-11-17,"5' 10""",190,39,S,R,SS,70,35
465784,2022,Everth Cabrera,1986-11-17,"5' 10""",190,39,S,R,SS,70,36
465784,2023,Everth Cabrera,1986-11-17,"5' 10""",190,39,S,R,SS,70,37
465784,2024,Everth Cabrera,1986-11-17,"5' 10""",190,39,S,R,SS,70,38
465784,2025,Everth Cabrera,1986-11-17,"5' 10""",190,39,S,R,SS,70,39
452234,2015,Seth Smith,1982-09-30,"6' 3""",210,43,L,L,LF,75,33
452234,2016,Seth Smith,1982-09-30,"6' 3""",210,43,L,L,LF,75,34
452234,2017,Seth Smith,1982-09-30,"6' 3""",210,43,L,L,LF,75,35
452234,2018,Seth Smith,1982-09-30,"6' 3""",210,43,L,L,LF,75,36
452234,2019,Seth Smith,1982-09-30,"6' 3""",210,43,L,L,LF,75,37
452234,2020,Seth Smith,1982-09-30,"6' 3""",210,43,L,L,LF,75,38
452234,2021,Seth Smith,1982-09-30,"6' 3""",210,43,L,L,LF,75,39
452234,2022,Seth Smith,1982-09-30,"6' 3""",210,43,L,L,LF,75,40
452234,2023,Seth Smith,1982-09-30,"6' 3""",210,43,L,L,LF,75,41
452234,2024,Seth Smith,1982-09-30,"6' 3""",210,43,L,L,LF,75,42
452234,2025,Seth Smith,1982-09-30,"6' 3""",210,43,L,L,LF,75,43
541650,2015,Hernán Pérez,1991-03-26,"6' 0""",213,35,R,R,SS,72,24
541650,2016,Hernán Pérez,1991-03-26,"6' 0""",213,35,R,R,SS,72,25
